year,age,educ,degree,sex,race,partyid,othlang,letin1a,coninc,wtssnrps,prez,age_c,decrease_imm
2018,51,12,1,1,3,2,2,,47317.5,0.402201341,2,50,
2018,48,18,3,1,1,1,1,3,9638.75,3.499757693,2,40,0
2018,29,14,1,2,1,1,1,,47317.5,1.40868827,2,18,
2018,65,19,4,2,1,0,2,1,70100,0.604508545,2,60,0
2018,67,16,3,2,1,0,1,,57832.5,0.491074714,2,60,
2018,53,16,3,1,1,1,2,2,84120,0.556820146,2,50,0
2018,45,18,4,1,1,0,2,,158201.8412,0.939181994,2,40,
2018,36,15,1,2,1,1,2,,22782.5,0.420223209,2,30,
2018,60,12,1,1,1,7,2,,84120,1.304732411,2,60,
2018,63,16,3,2,2,1,2,2,158201.8412,0.826639195,2,60,0
2018,52,12,1,2,1,5,2,3,47317.5,0.734397188,2,50,0
2018,34,13,1,1,1,2,2,,57832.5,1.294286372,2,30,
2018,58,14,1,1,1,5,2,3,,0.60152296,2,50,0
2018,63,12,1,1,1,5,2,3,98140,1.3261371,2,60,0
2018,71,16,3,2,1,1,1,,47317.5,1.115819935,2,70,
2018,67,12,1,2,1,1,2,3,84120,1.47934891,2,60,0
2018,65,18,3,2,1,5,1,,112160,0.491074714,2,60,
2018,39,15,1,2,1,5,2,3,31545,2.856161162,2,30,0
2018,46,12,1,2,1,3,1,3,38555,0.444282035,2,40,0
2018,83,12,1,2,1,0,1,3,16648.75,1.327078223,2,80,0
2018,59,17,3,1,1,5,2,,84120,2.038492405,2,50,
2018,63,19,4,2,1,,1,,,2.123688877,2,60,
2018,38,12,1,2,1,1,2,5,31545,0.420223209,2,30,1
2018,50,12,1,1,1,5,2,3,38555,0.492068311,2,50,0
2018,18,11,1,2,1,3,2,,1402,0.384585173,2,18,
2018,45,16,3,2,1,2,2,3,112160,0.743981883,2,40,0
2018,18,11,0,2,1,5,,4,98140,0.788156157,2,18,1
2018,39,20,4,1,2,0,1,5,158201.8412,0.746846515,2,30,1
2018,31,20,4,2,1,1,2,1,47317.5,0.358208645,2,30,0
2018,44,16,3,2,2,3,2,,57832.5,0.30361648,2,40,
2018,46,16,3,2,2,0,2,5,98140,0.487242038,2,40,1
2018,56,13,1,2,1,6,1,,158201.8412,0.671205897,2,50,
2018,37,12,1,1,1,1,2,3,158201.8412,0.864419527,2,30,0
2018,52,20,4,2,1,2,1,3,84120,0.392936486,2,50,0
2018,69,14,1,1,1,4,2,,47317.5,1.278327676,2,60,
2018,34,12,1,1,3,3,1,3,38555,0.668790074,2,30,0
2018,25,17,3,1,1,4,2,,,1.892910832,2,18,
2018,33,8,0,1,3,3,1,,,0.864369247,2,30,
2018,45,12,1,2,1,5,2,3,16648.75,1.023443166,2,40,0
2018,57,16,3,1,1,4,2,,158201.8412,6.258489672,2,50,
2018,77,14,1,1,1,7,2,3,47317.5,0.543196402,2,70,0
2018,29,16,3,1,3,2,1,3,70100,0.766210544,2,18,0
2018,58,18,4,1,1,0,2,,158201.8412,1.877164772,2,50,
2018,42,20,4,1,1,2,2,,84120,0.864854512,2,40,
2018,65,13,1,1,1,1,2,3,47317.5,0.543196402,2,60,0
2018,25,16,3,2,2,4,2,,22782.5,0.812549397,2,18,
2018,76,19,4,1,1,4,,3,70100,0.860968676,2,70,0
2018,73,12,1,2,2,1,2,3,38555,0.553991915,2,70,0
2018,34,20,4,2,1,5,2,4,98140,0.707255019,2,30,1
2018,51,12,1,1,2,0,2,3,47317.5,0.586985161,2,50,0
2018,78,14,1,2,1,6,2,,16648.75,1.617725143,2,70,
2018,53,12,1,1,2,2,2,5,38555,1.39068794,2,50,1
2018,83,11,0,1,2,1,2,5,19277.5,0.727313231,2,80,1
2018,58,7,0,2,2,1,2,,9638.75,1.028313158,2,50,
2018,73,12,0,1,2,6,2,4,,2.073245877,2,70,1
2018,83,10,1,2,1,5,2,,1402,0.614728391,2,80,
2018,86,12,1,1,2,2,1,3,16648.75,0.693796527,2,80,0
2018,70,14,1,2,3,0,2,,16648.75,0.485328869,2,70,
2018,31,17,3,2,2,1,1,3,57832.5,1.379151575,2,30,0
2018,24,16,3,2,2,1,2,,47317.5,0.832396701,2,18,
2018,42,14,2,1,1,0,1,3,26287.5,0.546075443,2,40,0
2018,34,16,4,2,1,1,1,,158201.8412,1.006401635,2,30,
2018,70,19,4,2,1,3,1,5,,0.569044201,2,70,1
2018,37,12,1,2,1,4,2,3,38555,1.381381575,2,30,0
2018,70,18,4,1,1,6,2,4,112160,0.860968676,2,70,1
2018,71,12,1,1,1,5,2,3,57832.5,1.657435002,2,70,0
2018,26,16,4,2,1,5,1,3,31545,0.435358188,2,18,0
2018,54,16,4,1,1,0,1,,158201.8412,1.11218614,2,50,
2018,40,16,3,2,1,2,2,,158201.8412,2.323074219,2,40,
2018,56,16,3,2,1,4,2,3,158201.8412,0.392936486,2,50,0
2018,60,20,4,1,1,5,2,,98140,0.436919171,2,60,
2018,72,16,3,1,1,7,2,2,158201.8412,0.765684049,2,70,0
2018,35,16,3,2,2,3,2,,158201.8412,0.406032421,2,30,
2018,55,18,4,1,1,6,1,4,158201.8412,0.769129548,2,50,1
2018,28,14,2,2,2,0,1,3,57832.5,0.802437907,2,18,0
2018,77,13,1,2,1,0,2,,6309,1.222052377,2,70,
2018,30,12,1,2,2,0,2,3,,0.499553568,2,30,0
2018,67,12,1,2,1,2,1,3,11391.25,0.488515266,2,60,0
2018,53,12,1,2,2,1,1,4,11391.25,0.340306455,2,50,1
2018,37,15,1,2,2,1,2,,31545,0.570524371,2,30,
2018,51,14,4,2,2,2,2,3,158201.8412,0.507478949,2,50,0
2018,35,12,1,2,2,3,2,3,16648.75,0.32842746,2,30,0
2018,60,20,4,2,1,4,1,,158201.8412,1.818707406,2,60,
2018,68,16,4,1,3,1,1,3,84120,1.362730617,2,60,0
2018,43,20,4,1,1,0,2,2,158201.8412,0.694783623,2,40,0
2018,36,12,1,2,3,0,1,,47317.5,0.653423489,2,30,
2018,34,9,0,2,2,0,2,,9638.75,0.302600889,2,30,
2018,39,18,4,1,2,3,1,3,98140,1.062104298,2,30,0
2018,52,14,2,1,1,6,2,5,57832.5,0.471996057,2,50,1
2018,70,12,1,1,1,4,2,,70100,0.543196402,2,70,
2018,60,12,1,1,1,6,2,5,,0.687936536,2,60,1
2018,61,13,1,2,1,7,2,3,57832.5,0.802780007,2,60,0
2018,32,14,1,2,1,5,1,2,38555,0.409665037,2,30,0
2018,40,16,3,2,1,5,2,3,31545,0.378716982,2,40,0
2018,44,17,2,1,1,6,2,,158201.8412,0.715779654,2,40,
2018,67,6,0,2,2,0,2,,,0.289872811,2,60,
2018,70,16,4,2,1,0,1,2,98140,0.343141579,2,70,0
2018,27,16,3,2,1,2,2,,57832.5,0.7690803,2,18,
2018,30,18,4,2,1,2,1,3,158201.8412,0.536671475,2,30,0
2018,61,16,1,1,1,4,2,3,158201.8412,0.88514356,2,60,0
2018,30,16,3,1,1,5,2,4,158201.8412,0.756064703,2,30,1
2018,38,16,3,1,1,0,1,,158201.8412,0.434307268,2,30,
2018,27,16,3,2,1,0,2,3,158201.8412,0.760710034,2,18,0
2018,67,15,2,2,1,1,2,4,,0.816665041,2,60,1
2018,45,16,3,1,1,5,1,4,84120,0.319540566,2,40,1
2018,68,14,2,2,1,2,2,,70100,1.302536338,2,60,
2018,18,14,1,2,1,2,2,4,38555,0.514283886,2,18,1
2018,77,14,1,2,1,3,2,3,158201.8412,0.513101445,2,70,0
2018,78,16,3,2,1,4,2,3,84120,0.343141579,2,70,0
2018,61,16,3,2,1,0,2,2,98140,0.532625072,2,60,0
2018,72,12,1,1,1,3,2,3,70100,2.837665872,2,70,0
2018,89,12,1,2,1,5,2,,,0.370689782,2,80,
2018,75,19,3,2,1,2,2,1,70100,0.546686088,2,70,0
2018,48,15,3,1,3,1,1,,57832.5,1.080675672,2,40,
2018,48,16,4,2,1,0,2,2,158201.8412,0.608414684,2,40,0
2018,41,16,3,2,1,0,1,1,47317.5,0.287373856,2,40,0
2018,30,16,3,2,1,3,1,2,47317.5,1.17191808,2,30,0
2018,29,20,4,2,1,7,1,2,26287.5,0.507140022,2,18,0
2018,38,14,2,1,2,0,1,,,0.441484396,2,30,
2018,76,14,1,2,2,3,1,,,0.473462789,2,70,
2018,55,13,1,2,3,3,2,,26287.5,0.32000008,2,50,
2018,28,18,4,1,1,0,1,1,9638.75,2.732344695,2,18,0
2018,18,9,0,2,2,1,1,3,,0.279070113,2,18,0
2018,24,17,4,2,3,2,1,,5257.5,6.540087203,2,18,
2018,34,0,0,1,1,1,2,,112160,0.337152534,2,30,
2018,77,16,1,2,1,6,2,,158201.8412,1.049070198,2,70,
2018,89,12,1,1,1,4,2,4,19277.5,0.41218232,2,80,1
2018,69,19,4,1,1,0,1,2,84120,1.099178061,2,60,0
2018,70,12,1,1,1,2,2,2,38555,0.436776464,2,70,0
2018,71,16,3,2,1,3,1,3,112160,0.765326122,2,70,0
2018,34,16,3,1,1,3,1,3,19277.5,0.302236758,2,30,0
2018,77,12,1,2,3,3,2,3,,0.660451265,2,70,0
2018,20,12,1,2,1,3,1,,,1.691983549,2,18,
2018,38,3,0,2,1,5,1,4,3154.5,1.890300495,2,30,1
2018,29,12,1,2,1,4,2,5,31545,0.527287272,2,18,1
2018,69,15,1,1,1,4,2,4,31545,1.276671564,2,60,1
2018,36,11,1,2,1,2,2,2,11391.25,0.293633639,2,30,0
2018,43,14,1,2,3,,1,,,1.437407898,2,40,
2018,64,13,1,2,1,3,2,5,6309,0.649903256,2,60,1
2018,53,13,1,1,1,4,2,5,57832.5,1.444186641,2,50,1
2018,69,15,1,2,1,3,2,3,,0.816665041,2,60,0
2018,39,10,1,2,1,1,2,4,14896.25,0.293633639,2,30,1
2018,57,14,1,1,1,3,2,,,2.408483886,2,50,
2018,63,15,2,2,1,6,1,4,98140,0.518892288,2,60,1
2018,75,8,0,2,1,3,2,5,,0.547315042,2,70,1
2018,32,16,3,1,1,2,1,2,158201.8412,0.739257991,2,30,0
2018,46,13,1,1,1,3,1,,57832.5,0.458437473,2,40,
2018,41,12,1,1,1,3,1,,31545,0.345194025,2,40,
2018,,14,2,2,3,0,1,2,38555,1.011663982,2,,0
2018,49,16,3,2,1,2,1,2,38555,0.718884195,2,40,0
2018,65,13,2,1,1,6,2,5,16648.75,1.276671564,2,60,1
2018,59,14,2,2,1,1,2,,98140,1.184752138,2,50,
2018,47,12,1,1,1,4,2,5,47317.5,1.452988997,2,40,1
2018,27,13,1,2,3,1,1,,,1.772737579,2,18,
2018,57,12,1,2,1,3,2,5,31545,0.518892288,2,50,1
2018,74,20,4,2,1,4,2,,98140,0.971107437,2,70,
2018,51,18,4,2,1,5,1,3,2453.5,0.606603852,2,50,0
2018,44,20,4,1,3,1,1,1,158201.8412,0.585999468,2,40,0
2018,46,16,3,2,1,0,1,2,158201.8412,3.105868003,2,40,0
2018,42,12,1,2,3,1,1,1,84120,0.799598697,2,40,0
2018,65,16,3,2,1,0,1,,112160,0.390802113,2,60,
2018,36,16,3,1,1,5,2,,158201.8412,0.953459915,2,30,
2018,80,18,4,2,1,0,2,3,84120,0.552804576,2,80,0
2018,32,16,3,2,3,3,1,2,26287.5,2.594523016,2,30,0
2018,89,5,0,1,1,0,1,3,,0.729497658,2,80,0
2018,40,16,3,2,3,7,2,3,,0.774067764,2,40,0
2018,88,12,0,2,1,0,1,3,84120,0.656062413,2,80,0
2018,59,16,3,2,1,6,2,,158201.8412,1.342783126,2,50,
2018,55,18,4,2,1,4,2,3,158201.8412,0.547045569,2,50,0
2018,31,14,1,2,2,4,2,,26287.5,0.67067421,2,30,
2018,31,18,4,1,3,2,1,,16648.75,1.958461321,2,30,
2018,35,16,3,2,1,0,1,,57832.5,1.094908597,2,30,
2018,32,17,3,2,3,7,1,2,,2.623652689,2,30,0
2018,48,12,1,2,3,0,2,3,38555,0.644062882,2,40,0
2018,24,12,1,2,2,3,1,,70100,2.598834681,2,18,
2018,22,12,1,1,3,4,1,3,84120,2.244950421,2,18,0
2018,37,16,1,2,3,1,1,,22782.5,0.529312351,2,30,
2018,34,16,3,2,2,2,2,3,112160,0.620832347,2,30,0
2018,89,12,1,2,1,1,1,,,0.672603077,2,80,
2018,55,0,0,2,2,1,2,5,,0.67400423,2,50,1
2018,46,12,1,1,2,0,2,4,70100,0.793366892,2,40,1
2018,29,17,3,2,1,1,1,,38555,0.460772455,2,18,
2018,83,12,0,2,3,3,2,3,47317.5,0.578699613,2,80,0
2018,33,16,3,2,1,0,2,,158201.8412,0.525030524,2,30,
2018,46,18,4,2,2,0,2,2,84120,0.679278821,2,40,0
2018,19,13,1,1,3,1,1,3,47317.5,3.586378629,2,18,0
2018,65,19,3,1,2,2,2,,38555,0.607293391,2,60,
2018,37,16,1,2,3,5,1,,158201.8412,3.576942808,2,30,
2018,64,12,1,2,1,7,2,5,57832.5,3.136297812,2,60,1
2018,22,14,2,2,1,1,2,5,19277.5,3.139178526,2,18,1
2018,28,16,3,1,1,0,1,,84120,1.630434978,2,18,
2018,24,17,3,2,3,4,2,,22782.5,1.181433146,2,18,
2018,43,15,2,1,1,3,1,,112160,0.807414153,2,40,
2018,32,16,3,1,1,2,2,2,47317.5,0.779265571,2,30,0
2018,76,16,3,2,1,2,2,2,158201.8412,0.871625836,2,70,0
2018,21,14,1,2,1,3,1,,84120,1.308611953,2,18,
2018,48,14,2,2,3,1,1,4,112160,1.652771263,2,40,1
2018,76,15,1,1,1,5,2,4,,1.291114398,2,70,1
2018,55,16,3,2,1,4,2,5,158201.8412,0.667257061,2,50,1
2018,70,14,1,2,1,7,2,3,22782.5,0.422176614,2,70,0
2018,66,18,4,2,1,0,2,1,26287.5,0.390802113,2,60,0
2018,37,19,4,2,3,1,1,,47317.5,0.784418878,2,30,
2018,70,16,4,2,1,0,1,2,84120,0.871625836,2,70,0
2018,43,18,4,1,1,1,1,,98140,0.940511739,2,40,
2018,19,9,0,2,3,3,1,,6309,0.296582936,2,18,
2018,70,15,1,1,1,0,2,3,84120,0.516122799,2,70,0
2018,40,18,4,2,1,2,2,,70100,1.568207333,2,40,
2018,59,20,3,1,3,1,1,2,31545,2.422759623,2,50,0
2018,70,12,1,2,1,6,2,2,84120,1.690104673,2,70,0
2018,31,13,1,1,1,2,2,,70100,0.99524671,2,30,
2018,51,18,4,2,3,5,2,3,57832.5,0.402563185,2,50,0
2018,32,15,1,2,2,2,2,3,38555,0.700421132,2,30,0
2018,60,12,1,2,1,,2,4,,1.556955748,2,60,1
2018,27,12,1,1,1,4,2,,70100,1.054365396,2,18,
2018,89,16,3,1,1,4,2,5,98140,0.518529332,2,80,1
2018,50,11,1,2,2,0,1,,16648.75,0.897343447,2,50,
2018,44,16,3,2,2,0,2,2,47317.5,0.803152396,2,40,0
2018,85,12,1,2,1,2,2,3,22782.5,0.50376948,2,80,0
2018,33,12,0,1,1,2,1,3,38555,2.267696553,2,30,0
2018,31,14,1,2,1,0,2,,,0.356398525,2,30,
2018,46,16,3,2,1,5,2,3,158201.8412,2.435400933,2,40,0
2018,72,16,4,1,1,0,1,,158201.8412,1.172901263,2,70,
2018,50,20,4,2,1,0,1,,158201.8412,1.013649361,2,50,
2018,66,20,4,1,1,6,1,,158201.8412,0.931895267,2,60,
2018,35,17,3,2,1,6,2,,31545,0.369393949,2,30,
2018,35,11,0,2,2,0,2,4,11391.25,0.617084792,2,30,1
2018,33,13,1,2,2,4,2,,31545,0.686957087,2,30,
2018,66,6,0,2,1,3,1,,2453.5,0.491380775,2,60,
2018,53,10,0,1,1,3,1,3,22782.5,1.273947987,2,50,0
2018,37,16,3,2,2,,1,2,57832.5,0.811875549,2,30,0
2018,33,12,1,1,1,2,1,3,57832.5,1.962306843,2,30,0
2018,28,16,3,1,2,2,2,3,70100,1.309483464,2,18,0
2018,30,16,3,2,1,5,2,,70100,0.426398244,2,30,
2018,37,11,1,1,1,4,2,,70100,0.637610714,2,30,
2018,38,16,1,1,3,1,2,2,112160,1.223658488,2,30,0
2018,84,14,1,1,1,6,2,,31545,2.870351995,2,80,
2018,66,17,4,1,1,3,2,2,98140,0.688560087,2,60,0
2018,29,16,3,2,3,1,1,1,70100,0.98626398,2,18,0
2018,39,17,4,1,1,2,1,,158201.8412,0.940335892,2,30,
2018,33,16,3,2,2,2,2,2,112160,0.931547466,2,30,0
2018,68,18,4,2,3,2,1,,47317.5,0.738103469,2,60,
2018,70,16,3,2,1,3,1,3,,0.984949405,2,70,0
2018,50,16,3,1,1,3,1,1,19277.5,1.303071985,2,50,0
2018,54,17,3,1,1,3,2,3,112160,1.211200478,2,50,0
2018,45,16,3,1,1,5,2,3,158201.8412,0.791433934,2,40,0
2018,48,14,1,2,1,5,1,,158201.8412,1.03452833,2,40,
2018,73,16,3,1,1,5,2,,84120,0.931895267,2,70,
2018,77,18,3,2,1,1,2,3,22782.5,1.043001838,2,70,0
2018,59,16,3,2,1,1,2,,84120,0.405206189,2,50,
2018,72,12,1,1,1,6,1,4,38555,0.615872375,2,70,1
2018,68,18,3,1,1,5,2,,57832.5,0.931895267,2,60,
2018,60,12,1,2,1,6,2,5,47317.5,1.123474274,2,60,1
2018,63,12,1,1,1,7,2,3,84120,0.856821745,2,60,0
2018,45,14,1,1,1,,2,3,11391.25,0.469120604,2,40,0
2018,35,13,1,2,1,5,2,,158201.8412,1.166432197,2,30,
2018,22,12,1,2,1,3,2,5,14896.25,1.550014676,2,18,1
2018,36,12,1,2,1,3,2,4,,1.047182297,2,30,1
2018,76,13,1,2,1,5,2,5,6309,0.852483147,2,70,1
2018,61,12,1,2,1,5,2,4,47317.5,0.827847348,2,60,1
2018,56,12,1,2,1,2,2,,38555,0.437737083,2,50,
2018,26,12,1,2,2,0,2,5,2453.5,0.3888197,2,18,1
2018,59,13,1,1,2,0,2,3,9638.75,0.390213819,2,50,0
2018,55,12,1,1,2,2,2,4,31545,0.390213819,2,50,1
2018,57,18,4,1,1,6,2,,84120,2.293829787,2,50,
2018,59,14,1,2,1,6,2,2,158201.8412,1.496040309,2,50,0
2018,33,14,1,2,1,7,2,,16648.75,0.460630486,2,30,
2018,75,2,0,2,3,3,2,3,350.5,0.385581867,2,70,0
2018,61,18,3,1,1,5,2,3,158201.8412,1.211200478,2,60,0
2018,39,13,1,2,1,4,1,,38555,1.121146375,2,30,
2018,38,12,1,2,1,4,1,1,47317.5,0.827109001,2,30,0
2018,49,17,4,2,1,2,2,,70100,1.084337076,2,40,
2018,71,16,3,1,1,4,1,3,158201.8412,0.570103168,2,70,0
2018,47,16,3,1,2,0,2,3,70100,0.348143105,2,40,0
2018,52,13,1,1,3,2,1,,158201.8412,1.548929245,2,50,
2018,35,17,2,2,1,3,2,5,84120,0.399049753,2,30,1
2018,54,12,1,2,1,6,2,,31545,0.809920027,2,50,
2018,39,12,1,2,1,5,2,1,14896.25,0.686675409,2,30,0
2018,70,11,0,1,2,1,2,1,11391.25,0.438033641,2,70,0
2018,78,12,0,2,2,0,2,5,350.5,0.393938767,2,70,1
2018,74,20,4,2,1,2,2,4,70100,0.647074218,2,70,1
2018,65,16,3,1,1,3,2,2,47317.5,1.282134396,2,60,0
2018,61,13,1,1,1,1,2,3,158201.8412,0.67538529,2,60,0
2018,53,16,3,2,1,5,2,3,112160,1.336124023,2,50,0
2018,21,12,1,2,3,1,1,,57832.5,2.937599161,2,18,
2018,41,17,3,2,1,7,1,3,47317.5,0.83070012,2,40,0
2018,62,14,2,2,1,6,2,5,47317.5,1.741810577,2,60,1
2018,71,16,3,1,1,5,2,5,158201.8412,0.956685889,2,70,1
2018,89,16,3,1,1,1,2,,16648.75,1.011230895,2,80,
2018,66,17,3,1,1,1,2,2,98140,1.155467563,2,60,0
2018,28,16,4,1,1,0,2,,112160,1.496212874,2,18,
2018,85,17,4,2,1,0,2,3,47317.5,0.78254712,2,80,0
2018,70,12,1,1,1,0,2,2,84120,2.707961424,2,70,0
2018,29,16,3,2,3,7,1,3,47317.5,1.83057573,2,18,0
2018,39,16,3,1,3,,1,3,57832.5,2.191692335,2,30,0
2018,28,16,1,1,1,1,2,,47317.5,1.769322734,2,18,
2018,74,16,3,2,1,0,2,,38555,0.78254712,2,70,
2018,53,16,3,2,1,1,2,3,112160,4.110361684,2,50,0
2018,66,20,4,1,1,0,1,2,47317.5,0.922059848,2,60,0
2018,67,16,3,1,1,2,2,3,158201.8412,1.926984316,2,60,0
2018,,16,3,2,3,3,2,3,,4.180265496,2,,0
2018,28,20,4,2,1,0,2,2,22782.5,0.753383915,2,18,0
2018,23,16,3,2,1,5,1,,22782.5,0.951903841,2,18,
2018,37,20,4,1,1,0,2,2,84120,1.439002526,2,30,0
2018,27,12,1,1,2,1,2,,47317.5,0.725509191,2,18,
2018,32,14,2,2,2,1,2,,7886.25,0.607046441,2,30,
2018,40,12,1,2,2,1,2,3,11391.25,0.870277042,2,40,0
2018,22,16,3,2,1,1,2,,47317.5,1.077380214,2,18,
2018,38,14,1,1,2,0,2,,13143.75,0.554688791,2,30,
2018,45,15,1,2,2,0,2,3,22782.5,0.567586735,2,40,0
2018,63,12,1,1,1,4,2,4,11391.25,0.81678546,2,60,1
2018,30,20,4,2,1,1,2,2,38555,0.619877239,2,30,0
2018,25,12,1,1,1,3,2,4,7886.25,1.732270708,2,18,1
2018,44,12,1,2,3,2,1,,31545,1.120583799,2,40,
2018,56,12,1,1,1,4,2,5,16648.75,1.508717009,2,50,1
2018,45,12,1,2,1,3,2,,57832.5,1.119464429,2,40,
2018,27,7,0,2,3,3,2,5,7886.25,0.62292873,2,18,1
2018,53,17,3,1,3,1,1,1,31545,0.69626779,2,50,0
2018,66,15,2,2,2,0,2,3,19277.5,0.380157277,2,60,0
2018,48,18,3,2,2,1,2,4,70100,0.294713444,2,40,1
2018,50,14,1,2,2,0,2,3,70100,0.983235563,2,50,0
2018,18,11,0,2,3,3,1,2,,0.837534519,2,18,0
2018,51,16,3,1,2,2,2,,16648.75,0.340005756,2,50,
2018,63,13,1,2,2,0,2,3,47317.5,0.330327549,2,60,0
2018,57,12,1,2,2,1,2,,47317.5,2.565636165,2,50,
2018,68,16,3,1,2,0,1,3,16648.75,0.391295437,2,60,0
2018,64,14,1,1,1,6,2,5,70100,0.537675336,2,60,1
2018,26,12,1,1,3,4,1,3,31545,1.673096147,2,18,0
2018,58,16,2,2,1,3,2,,158201.8412,1.629302484,2,50,
2018,53,19,4,2,2,0,2,3,158201.8412,0.323715201,2,50,0
2018,28,12,1,1,3,3,1,1,11391.25,2.360195679,2,18,0
2018,30,11,0,2,1,1,1,5,19277.5,0.630461682,2,30,1
2018,53,14,2,1,1,6,2,5,70100,1.237115058,2,50,1
2018,56,13,1,1,1,6,2,2,47317.5,0.537675336,2,50,0
2018,20,12,1,1,1,3,1,4,6309,1.62085829,2,18,1
2018,64,16,3,2,1,1,2,3,158201.8412,0.381414294,2,60,0
2018,40,12,1,1,3,3,1,3,26287.5,0.770513379,2,40,0
2018,64,9,1,2,3,3,1,3,19277.5,0.989322737,2,60,0
2018,39,14,1,2,1,1,1,5,47317.5,0.500390022,2,30,1
2018,42,9,0,2,1,6,1,,4556.5,2.580142365,2,40,
2018,22,11,0,1,3,4,1,1,,2.599991231,2,18,0
2018,51,5,0,1,3,6,2,4,11391.25,3.251947567,2,50,1
2018,40,9,0,2,3,3,1,,22782.5,1.344534332,2,40,
2018,40,10,0,1,3,3,1,3,84120,2.020230822,2,40,0
2018,24,15,1,2,1,3,1,2,47317.5,0.759596282,2,18,0
2018,27,9,0,2,1,3,1,3,3855.5,0.962702306,2,18,0
2018,34,7,0,2,3,1,1,,14896.25,0.618665157,2,30,
2018,24,14,1,2,3,3,1,,6309,2.004798199,2,18,
2018,34,12,1,2,3,4,1,2,3154.5,1.105367157,2,30,0
2018,44,16,3,2,3,2,1,,13143.75,0.92002721,2,40,
2018,80,12,1,2,1,6,2,3,22782.5,0.474190389,2,80,0
2018,61,16,3,2,1,5,2,5,158201.8412,0.732550557,2,60,1
2018,39,12,1,2,2,2,2,3,84120,0.85845565,2,30,0
2018,41,20,4,2,1,2,2,3,70100,1.866540037,2,40,0
2018,34,14,1,1,3,2,1,4,57832.5,1.048968132,2,30,1
2018,70,19,4,2,1,4,2,4,,0.979013476,2,70,1
2018,49,15,1,2,1,2,2,,84120,1.031166877,2,40,
2018,59,19,4,2,3,5,1,,,0.574825524,2,50,
2018,31,20,4,2,2,2,2,,26287.5,0.278754079,2,30,
2018,77,16,3,1,1,6,2,2,38555,0.488083608,2,70,0
2018,40,17,3,2,1,3,1,,,0.585671465,2,40,
2018,53,16,4,2,2,,2,,,0.434771471,2,50,
2018,29,12,1,2,2,1,2,,13143.75,0.823262269,2,18,
2018,39,15,1,2,2,0,2,,26287.5,0.270779559,2,30,
2018,27,15,1,2,2,1,2,2,26287.5,0.329098976,2,18,0
2018,62,18,4,1,2,0,1,1,57832.5,0.487089001,2,60,0
2018,48,12,1,2,2,2,2,,7886.25,0.512557278,2,40,
2018,28,12,1,2,3,2,1,3,47317.5,2.487885602,2,18,0
2018,47,12,1,1,2,2,2,3,9638.75,0.478693651,2,40,0
2018,42,13,1,2,2,0,2,5,26287.5,0.286282364,2,40,1
2018,38,12,1,2,1,5,2,5,84120,4.431498418,2,30,1
2018,53,16,3,1,1,7,2,3,70100,0.692280345,2,50,0
2018,40,14,1,1,2,2,2,,47317.5,0.318326899,2,40,
2018,57,15,2,1,1,6,2,5,158201.8412,0.483478862,2,50,1
2018,51,11,1,1,1,3,2,3,38555,1.107468988,2,50,0
2018,60,14,2,2,1,3,2,,9638.75,0.370502899,2,60,
2018,55,18,4,2,1,5,1,3,84120,0.546410477,2,50,0
2018,40,14,1,2,1,6,2,4,158201.8412,0.756025538,2,40,1
2018,25,11,0,1,1,3,1,,,2.559102974,2,18,
2018,19,6,0,2,3,2,2,5,13143.75,0.86001767,2,18,1
2018,46,3,0,1,3,2,2,3,14896.25,0.484185973,2,40,0
2018,60,9,0,2,2,5,2,3,7886.25,0.289726672,2,60,0
2018,22,12,1,2,3,3,2,3,3154.5,0.407825105,2,18,0
2018,29,19,4,2,2,1,2,2,38555,1.348087391,2,18,0
2018,28,16,3,1,2,2,1,,22782.5,0.338741188,2,18,
2018,36,12,1,2,2,0,2,3,9638.75,0.270779559,2,30,0
2018,29,16,3,2,1,3,1,,22782.5,0.432742937,2,18,
2018,40,12,1,1,2,1,2,3,31545,0.469298584,2,40,0
2018,47,14,1,1,1,3,2,,57832.5,0.420357061,2,40,
2018,,13,1,2,2,3,2,3,57832.5,0.270779559,2,,0
2018,51,14,1,1,2,0,2,3,22782.5,0.317074444,2,50,0
2018,63,13,1,1,1,2,2,,11391.25,0.411974519,2,60,
2018,33,13,1,1,2,2,1,2,38555,0.301088815,2,30,0
2018,47,12,1,2,2,3,1,,38555,1.446554207,2,40,
2018,26,15,1,2,3,4,1,4,70100,1.29839682,2,18,1
2018,68,16,3,1,2,0,2,1,47317.5,0.535786966,2,60,0
2018,36,16,3,2,2,5,1,,70100,0.448696045,2,30,
2018,34,14,2,1,1,4,2,4,70100,0.375564092,2,30,1
2018,30,17,3,2,2,1,2,,158201.8412,1.076466713,2,30,
2018,71,13,1,2,1,0,1,4,112160,1.496608307,2,70,1
2018,28,12,1,2,1,6,1,,70100,0.836674212,2,18,
2018,65,16,3,1,2,0,2,1,47317.5,0.372492667,2,60,0
2018,49,12,1,1,1,7,2,,158201.8412,0.815478113,2,40,
2018,32,12,1,1,1,3,1,,16648.75,0.939497746,2,30,
2018,21,15,1,2,1,1,2,1,3154.5,2.12576612,2,18,0
2018,38,14,2,2,1,6,2,3,38555,0.550396815,2,30,0
2018,22,14,1,1,1,7,2,,47317.5,3.348670024,2,18,
