year,wrkstat,hrs1,hrs2,marital,martype,agewed,divorce,widowed,childs,age,degree,padeg,madeg,spdeg,major1,sex,race,born,parborn,babies,preteen,teens,adults,income,rincome,region,attend,postlife,happy,hapmar,health,manners,success,honest,clean,judgment,control,role,amicable,obeys,responsi,consider,interest,studious,mannersy,successy,honesty,cleany,judgmeny,controly,roley,amicably,obeysy,responsy,considey,interesy,studiouy,mannersz,successz,honestz,cleanz,judgmenz,controlz,rolez,amicablz,obeysz,responsz,considez,interesz,studiouz,obey,popular,thnkself,workhard,helpoth,chldsex,chldsex1,agedchld,partfull,jobinc,jobpay,sexeduc,arrest,loclived,god,racpromo,impfinan,kdeduc1,kdeduc2,kdeduc3,kdeduc4,kdeduc5,kdeduc6,kdeduc7,kdeduc8,kdeduc9,meltpot,hspasn10,immecon,immunemp,immunite,obrespct,balwkfam,hapfeel,sad,worried,showangr,angrywrk,wkfambiz,fambiz,typeorg,hlthinsr,mntlcare,immcrmup,immnew,immnojob,numcntct,numprobs,howfree,rhowfree,ethimp,ethdiff,wrktype,yearsjob,wkvsfam,famvswk,secondwk,overwork,wkracism,physhlth,height,misswork,natmeet,ownhh1,numemps,compwage,startbiz,ownbiz,numown,yearbiz,paidemps,bizgross,bizshare,owninc,whybiz,numemps5,agecmeus,marunion,hssexed,localgvt,unhappy,meovrwrk,jobvsfam,happy7,famwkbst,famwklst,educemp,hiinc,workweek,numemply,hapunhap,obeythnk,comtype,livecom1,citizen,parcit,ethclose,immimp,immcult,immeduc,immassim,chldeduc,hrdshp6,ethnic,uscitzn,famgen,talkspvs,wtssall
2014,1,70,,3,,,,2,3,57,4,3,1,,8,1,1,1,0,0,0,0,1,12,12,2,3,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,4,1,2,3,,,,1,,,1,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3,2,2,2,3,2,0,71,0,,,,3,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,14,,2,4,0.690295366
2014,1,50,,5,,,,,0,24,3,3,4,,17,1,1,1,0,0,0,0,2,12,,2,2,2,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5,1,2,3,,,,1,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,2,,1.380590733
2014,1,40,,5,,,,,0,32,1,1,1,,,1,1,1,1,0,0,0,3,12,11,2,0,1,3,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5,3,1,2,,,,1,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0.75,3,3,2,2,2,4,67,0,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,,2,1,2.070886099
2014,8,,,3,,,,2,2,51,2,0,0,,29,1,1,1,8,0,0,0,2,12,,2,5,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,1,4,3,,,,,3,,1,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,1,4,,,3,1,2,,,12,,1,,0.896003386
2014,5,,,1,1,,1,2,2,66,4,1,0,4,16,2,1,1,8,0,0,0,2,12,12,2,0,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,4,1,2,3,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,,,4,2,2,,,14,,1,,0.896003386
2014,1,45,,1,1,,2,2,2,51,3,2,2,3,45,2,1,1,0,0,0,0,2,12,12,2,2,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5,2,1,3,,,,1,,,1,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,1,,0.896003386
2014,1,41,,1,1,,2,2,0,27,3,4,1,4,8,1,1,1,0,0,0,0,3,,,2,0,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5,3,2,1,,,,1,4,,1,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0.75,3,3,2,3,2,0,74,0,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,1,1,,,4,1,2,,,,,2,4,1.344005078
2014,1,60,,1,1,,2,2,1,39,4,2,4,1,16,2,1,1,1,0,2,0,2,12,12,2,2,2,2,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,4,1,3,2,,,,1,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,6,2,4,1,1,1,1,69,1,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,0.896003386
2014,7,,,1,1,,2,2,3,41,4,3,4,3,29,2,3,2,8,1,2,0,2,12,,2,1,1,3,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,4,1,3,2,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,,,4,2,2,,,5,1,2,,0.896003386
2014,1,60,,1,1,,2,2,2,54,3,4,4,3,1,1,1,1,0,0,0,0,2,12,12,2,2,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,4,1,3,2,,,,1,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,33,2,3,2,2,2,0,70,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,5,2,2,,,,,1,3,0.896003386
2014,1,65,,3,,,,2,1,58,3,3,1,,9,2,1,1,0,0,0,0,2,12,12,2,3,1,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5,1,3,2,,,,1,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,,2,,1.380590733
2014,7,,,1,1,,2,2,3,43,1,1,0,2,,1,3,1,0,0,2,0,2,12,,2,0,2,3,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,3,4,1,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,1,2,,,22,,2,,0.896003386
2014,8,,,5,,,,,4,55,0,0,0,,,2,3,2,8,0,0,0,2,11,,2,4,2,3,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,2,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,1,1,,,4,2,,,,22,1,2,,0.896003386
2014,1,45,,1,1,,2,2,3,51,0,,1,1,,1,3,1,8,0,0,0,2,9,8,2,0,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,4,2,3,,,,1,2,,1,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,4,4,2,4,2,0,72,0,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,1,1,,,,2,,,,22,,1,5,0.896003386
2014,4,,,5,,,,,1,40,0,0,0,,,2,3,2,8,0,0,0,2,1,,2,0,1,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,4,1,5,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,1,2,,0.896003386
2014,4,,,4,,,,2,1,35,1,,,,,2,2,1,8,1,0,0,1,3,,2,2,1,2,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,1,3,4,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,4,1,2,,,22,,2,,0.448001693
2014,7,,,1,1,,2,2,0,43,0,3,1,1,,1,3,1,8,0,3,0,2,1,,2,0,1,3,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,2,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,38,,2,,0.896003386
2014,7,,,5,,,,,2,36,0,,0,,,2,2,1,0,0,1,1,2,10,,2,2,1,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5,1,2,3,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,,2,,0.896003386
2014,7,,,5,,,,,3,30,0,,,,,2,3,1,8,1,2,0,1,9,,2,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,4,2,3,1,,,,,,,1,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,22,,2,,0.448001693
2014,4,,,5,,,,,0,56,0,1,1,,,1,2,1,0,0,0,0,1,3,,2,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,4,2,3,1,,,,,1,,2,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,1,1,,,,2,3,,,1,,1,,0.448001693
2014,1,37,,1,1,,1,2,2,41,3,,0,2,1,1,2,2,8,1,1,0,2,12,12,2,4,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,4,2,3,,,,1,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,,0.896003386
2014,1,65,,5,,,,,2,25,1,,3,,,1,1,1,8,2,0,0,2,12,12,2,3,1,1,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,,1,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,1,1,2,1,1,5,74,5,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,1,1,,,3,,2,,,39,,2,2,0.896003386
2014,1,35,,5,,,,,0,48,2,0,1,,54,2,2,1,8,0,0,0,1,12,12,2,8,1,1,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5,2,3,1,,,,1,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,15,3,4,2,2,2,0,70,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,3,2,2,,,39,,1,3,0.448001693
2014,1,45,,5,,,,,1,45,2,,1,,30,1,1,1,0,0,0,0,1,12,12,2,7,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5,1,3,2,,,,1,3,,1,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,22,2,3,2,3,2,0,70,0,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,1,1,,,3,2,2,,,,,1,4,0.448001693
2014,5,,,1,1,,2,2,5,72,1,1,0,1,,2,2,2,8,0,0,0,1,11,,2,6,,2,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,39,1,1,,0.448001693
2014,8,,,1,1,,2,2,0,27,3,4,4,3,9,2,2,1,0,0,0,0,2,12,12,2,3,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,4,2,3,1,,,,1,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,1.380590733
2014,2,15,,5,,,,,2,24,0,4,,,,2,1,1,8,0,2,0,2,12,10,2,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5,1,4,2,,,,1,1,,1,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0.25,2,2,2,2,2,0,65,0,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,1,1,,,4,2,,,,39,,2,4,0.896003386
2014,4,,,3,,,,2,3,40,1,1,2,,,2,3,2,8,0,2,0,1,11,,2,3,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5,2,1,3,,,,,,,1,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,39,1,2,,0.896003386
2014,3,,50,5,,,,,0,26,2,0,1,,51,2,2,2,8,0,0,0,2,12,12,2,6,1,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,,1,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1,2,4,1,3,2,0,68,0,,,0,5,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,1,2,1,3,1.380590733
2014,3,,50,4,,,,2,1,28,1,0,3,,,2,3,1,0,1,0,0,1,9,,2,7,1,3,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,1,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5,3,3,2,3,2,15,63,0,,,,1,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,38,,2,,0.448001693
2014,1,40,,5,,,,,2,37,1,2,1,,,2,2,2,8,0,1,0,1,12,10,2,8,1,3,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,5,2,3,,,,1,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2,1,1,2,4,2,30,63,0,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,1,2,,0.448001693
2014,1,60,,,,,,,1,,4,,4,,9,2,2,1,0,,,,1,,,2,5,1,3,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5,1,2,3,,,,1,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,4,2,2,2,2,,0,,0,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97,,2,3,0.690295366
2014,4,,,2,,,2,,8,62,0,1,0,,,1,2,1,0,0,0,0,2,,,2,7,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,4,1,5,,,,,2,,1,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,1,1,,,1,5,3,,,97,,1,,0.896003386
2014,1,56,,5,,,,,3,43,1,1,1,,,2,2,1,0,0,0,1,1,12,12,2,7,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5,1,2,3,,,,1,1,,1,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,17,4,4,2,3,2,0,68,0,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,1,1,,,3,1,2,,,1,,2,1,0.448001693
2014,1,55,,5,,,,,0,32,4,,4,,73,1,1,2,0,0,0,0,2,12,12,2,0,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1,2,2,2,2,2,0,75,0,,,,2,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,14,1,1,4,0.896003386
2014,1,36,,2,,,1,,3,65,1,,1,,,2,2,2,8,0,0,0,1,12,12,2,7,2,2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,1,3,4,,,,1,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,1,1,,0.690295366
2014,1,38,,1,1,,2,2,0,32,3,1,1,1,25,2,1,1,2,0,0,0,2,12,12,2,0,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,4,3,1,,,,1,,,1,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,8,2,3,2,3,2,0,67,0,,,,2,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,15,,1,2,1.380590733
2014,1,72,,1,1,,1,2,0,51,4,1,0,1,17,1,1,2,8,0,0,0,1,,,2,7,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3,2,2,2,2,2,2,69,2,,,0,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,4,,,3,2,2,,,37,2,1,3,0.690295366
2014,1,50,,1,1,,1,2,1,41,3,,2,3,49,1,1,1,0,0,0,0,2,12,12,2,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5,1,2,3,,,,1,2,,1,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,4,3,2,3,2,2,65,0,,,0,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,1,1,,,4,2,2,,,15,,1,,1.380590733
2014,5,,,2,,,2,,2,81,3,3,1,,25,1,1,1,0,0,0,0,1,12,,2,7,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5,1,4,2,,,,,3,,2,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,1,1,,,4,2,2,,,,,1,,0.448001693
2014,5,,,3,,,,2,3,74,3,,0,,32,2,1,1,8,0,0,0,3,12,,2,8,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,2,3,4,,,,,2,,1,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,1,1,,,2,1,3,,,11,,2,,1.344005078
2014,1,40,,1,1,,1,2,2,42,4,4,3,4,18,1,1,1,0,0,2,0,2,12,12,2,0,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,4,1,3,2,,,,1,2,,1,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,10,2,3,1,2,2,0,69,0,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,1,1,,,4,1,2,,,,,2,5,0.896003386
2014,1,40,,1,1,,2,2,3,45,3,0,0,3,9,1,1,1,8,0,3,0,2,,,2,7,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5,1,2,3,,,,1,1,,1,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,19,2,2,2,2,2,0,69,0,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,1,2,,,4,2,,,,15,,2,4,1.380590733
2014,1,50,,5,,,,,0,23,3,1,1,,20,1,2,2,8,0,0,1,3,12,,2,7,1,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,1,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0.25,4,4,2,2,2,0,68,0,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,1,3,,,3,1,2,,,1,1,2,,1.344005078
2014,1,40,,5,,,,,0,26,1,,0,,,1,3,2,8,0,0,0,4,11,9,2,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,3,2,4,,,,1,1,,1,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0.25,4,4,2,2,2,0,58,0,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,2,4,,,4,2,2,,,38,2,2,2,1.792006771
2014,1,50,,1,1,,2,2,0,29,1,,0,4,,2,3,1,8,0,0,0,2,12,12,2,7,1,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,,1,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3,1,1,2,1,2,0,69,0,,,37,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,1,1,,,2,1,2,,,38,,1,,0.896003386
2014,1,50,,5,,,,,1,28,1,,0,,,1,3,1,1,0,0,0,3,12,11,2,0,1,2,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3,4,1,2,,,,1,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,1,1,2,4,2,0,72,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,,,3,2,2,,,38,,2,,1.344005078
2014,7,,,1,1,,1,2,1,60,3,0,0,1,1,2,1,2,8,0,0,0,2,10,,2,5,2,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,1,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,1,4,,,4,2,2,,,38,1,1,,0.896003386
2014,1,50,,5,,,,,0,35,4,3,3,,16,2,1,1,0,0,0,0,1,12,12,2,7,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5,2,3,1,,,,1,,,1,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,6,2,2,2,1,2,0,67,0,,,,3,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,14,,1,,0.448001693
2014,7,,,1,1,,2,2,3,38,3,,1,3,17,2,3,2,8,1,1,1,2,12,,2,2,,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5,1,2,3,,,,,2,,1,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,1,4,,,3,2,2,,,38,1,2,,1.380590733
2014,1,40,,5,,,,,0,30,3,1,,,17,1,3,1,1,0,0,0,2,12,12,2,0,,2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2,4,3,2,3,2,0,68,0,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,1,3,,,5,1,2,,,38,,1,1,0.896003386
2014,1,40,,1,1,,2,2,0,44,4,,2,4,43,1,3,1,8,0,0,0,2,12,12,2,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,14,4,4,2,1,2,0,68,0,,,,2,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,38,,1,4,0.896003386
2014,1,40,,5,,,,,0,58,3,1,1,,19,2,1,1,0,0,0,0,1,12,12,2,0,1,3,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,,1,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,9,4,4,2,4,2,0,62,0,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,1,1,,,5,3,2,,,14,,1,4,0.448001693
2014,7,,,5,,,,,0,41,3,3,1,,12,1,1,1,0,0,0,0,1,8,,2,2,2,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,4,2,1,3,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,1,,0.448001693
2014,5,,,5,,,,,0,61,4,1,1,,55,2,1,1,0,0,0,0,1,12,,2,1,2,2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5,1,4,2,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,2,1,2,,,23,,1,,0.448001693
2014,2,30,,5,,,,,1,56,3,3,3,,12,2,1,1,0,0,0,0,1,12,11,2,4,1,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5,1,3,2,,,,1,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,10,3,3,1,3,2,10,66,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,4,3,2,,,21,,1,,0.690295366
2014,5,,,2,,,1,,1,79,4,1,0,,21,2,1,2,8,0,0,0,1,12,,2,7,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5,2,1,4,,,,,2,,1,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,1,4,,,4,1,2,,,25,1,1,,0.448001693
