age,age_cat,coninc,coninc_quantiles,degree,ethnic,hs_or_college,race,region,sex,talkspvs,year,vstrat,vpsu,wtsscomp
25,18-29,38555.0,"(36306.0, 60354.0]",HS or assoc,Mexico,HS or less,Other,Pacific,Male,,2018,3340.0,2.0,1.885994219
76,70+,9638.75,"(335.999, 18455.0]",No degree,Mexico,HS or less,White,Pacific,Female,,2018,3340.0,2.0,0.94299711
53,50-59,57832.5,"(36306.0, 60354.0]",College,Mexico,Some college,Other,Pacific,Female,,2018,3340.0,2.0,0.94299711
56,50-59,,,College,Africa,Some college,Black,Mountain,Female,,2018,3341.0,1.0,3.53845194
70,70+,57832.5,"(36306.0, 60354.0]",HS or assoc,Africa,HS or less,Black,Mountain,Male,,2018,3341.0,1.0,0.471498555
32,30-39,31545.0,"(18455.0, 36306.0]",HS or assoc,Mexico,HS or less,White,Mountain,Male,,2018,3341.0,1.0,0.94299711
67,60-69,31545.0,"(18455.0, 36306.0]",HS or assoc,Africa,HS or less,Black,Mountain,Male,,2018,3341.0,1.0,0.94299711
27,18-29,22782.5,"(18455.0, 36306.0]",HS or assoc,Africa,HS or less,Black,East North Central,Male,,2018,3342.0,2.0,0.94299711
25,18-29,22782.5,"(18455.0, 36306.0]",HS or assoc,Africa,HS or less,Black,West North Central,Male,,2018,3343.0,1.0,0.471498555
25,18-29,350.5,"(335.999, 18455.0]",HS or assoc,Africa,HS or less,Black,West North Central,Male,,2018,3343.0,1.0,1.414495664
74,70+,22782.5,"(18455.0, 36306.0]",HS or assoc,Africa,Some college,Black,West North Central,Male,,2018,3343.0,1.0,0.471498555
26,18-29,19277.5,"(18455.0, 36306.0]",HS or assoc,Africa,HS or less,Black,West North Central,Female,,2018,3343.0,1.0,0.94299711
54,50-59,47317.5,"(36306.0, 60354.0]",HS or assoc,Africa,Some college,Black,South Atlantic,Female,,2018,3344.0,2.0,0.471498555
47,40-49,26287.5,"(18455.0, 36306.0]",College,Mexico,Some college,Other,South Atlantic,Female,,2018,3344.0,2.0,0.94299711
40,40-49,13143.75,"(335.999, 18455.0]",No degree,Mexico,HS or less,White,South Atlantic,Female,,2018,3344.0,2.0,0.471498555
49,40-49,31545.0,"(18455.0, 36306.0]",No degree,Mexico,HS or less,Other,South Atlantic,Male,,2018,3345.0,1.0,1.414495664
38,30-39,22782.5,"(18455.0, 36306.0]",College,Africa,Some college,White,South Atlantic,Male,,2018,3345.0,1.0,0.471498555
25,18-29,22782.5,"(18455.0, 36306.0]",College,Mexico,Some college,White,South Atlantic,Female,,2018,3345.0,1.0,0.94299711
36,30-39,70100.0,"(60354.0, 180386.0]",HS or assoc,Africa,HS or less,Black,South Atlantic,Male,,2018,3345.0,1.0,0.94299711
26,18-29,13143.75,"(335.999, 18455.0]",HS or assoc,Mexico,HS or less,Other,South Atlantic,Female,,2018,3345.0,1.0,0.94299711
40,40-49,38555.0,"(36306.0, 60354.0]",HS or assoc,Africa,HS or less,Black,South Atlantic,Male,,2018,3345.0,1.0,0.471498555
27,18-29,16648.75,"(335.999, 18455.0]",HS or assoc,Africa,Some college,Black,South Atlantic,Female,,2018,3345.0,1.0,0.471498555
34,30-39,31545.0,"(18455.0, 36306.0]",HS or assoc,Africa,HS or less,White,South Atlantic,Male,,2018,3345.0,1.0,0.471498555
26,18-29,26287.5,"(18455.0, 36306.0]",HS or assoc,Mexico,HS or less,White,Pacific,Female,,2018,3346.0,1.0,0.94299711
61,60-69,38555.0,"(36306.0, 60354.0]",College,Africa,Some college,Black,Pacific,Male,,2018,3346.0,2.0,0.471498555
42,40-49,31545.0,"(18455.0, 36306.0]",HS or assoc,Africa,HS or less,Black,Middle Atlantic,Female,,2018,3347.0,1.0,0.471498555
30,30-39,22782.5,"(18455.0, 36306.0]",HS or assoc,Mexico,HS or less,Other,Middle Atlantic,Male,,2018,3347.0,1.0,0.94299711
46,40-49,31545.0,"(18455.0, 36306.0]",HS or assoc,Africa,Some college,Black,Middle Atlantic,Female,,2018,3347.0,1.0,0.94299711
75,70+,11391.25,"(335.999, 18455.0]",HS or assoc,Africa,HS or less,Black,Middle Atlantic,Female,,2018,3347.0,1.0,0.471498555
26,18-29,,,HS or assoc,Africa,HS or less,Black,Middle Atlantic,Male,,2018,3347.0,2.0,1.414495664
70,70+,112160.0,"(60354.0, 180386.0]",HS or assoc,Africa,HS or less,Black,South Atlantic,Female,,2018,3348.0,1.0,0.94299711
68,60-69,9638.75,"(335.999, 18455.0]",No degree,Africa,HS or less,Black,South Atlantic,Male,,2018,3348.0,2.0,0.471498555
44,40-49,22782.5,"(18455.0, 36306.0]",HS or assoc,Africa,Some college,Black,East North Central,Female,,2018,3349.0,2.0,1.414495664
41,40-49,350.5,"(335.999, 18455.0]",No degree,Mexico,HS or less,White,West South Central,Male,,2018,3350.0,1.0,0.471498555
72,70+,26287.5,"(18455.0, 36306.0]",HS or assoc,Mexico,Some college,White,West South Central,Male,,2018,3350.0,2.0,0.94299711
42,40-49,84120.0,"(60354.0, 180386.0]",HS or assoc,Mexico,HS or less,White,West South Central,Male,,2018,3350.0,2.0,4.717935919
31,30-39,31545.0,"(18455.0, 36306.0]",No degree,Mexico,HS or less,Other,West South Central,Male,,2018,3350.0,2.0,0.94299711
69,60-69,26287.5,"(18455.0, 36306.0]",HS or assoc,Mexico,HS or less,White,West South Central,Female,,2018,3350.0,2.0,0.471498555
71,70+,47317.5,"(36306.0, 60354.0]",HS or assoc,Mexico,HS or less,White,West South Central,Female,,2018,3350.0,2.0,0.94299711
32,30-39,19277.5,"(18455.0, 36306.0]",HS or assoc,Africa,HS or less,Black,East North Central,Female,,2018,3352.0,1.0,0.94299711
21,18-29,350.5,"(335.999, 18455.0]",HS or assoc,Africa,HS or less,Black,East North Central,Female,,2018,3352.0,1.0,1.414495664
30,30-39,19277.5,"(18455.0, 36306.0]",HS or assoc,Africa,HS or less,Black,East North Central,Female,,2018,3352.0,1.0,0.471498555
42,40-49,31545.0,"(18455.0, 36306.0]",HS or assoc,Mexico,HS or less,Other,East North Central,Male,,2018,3352.0,2.0,0.94299711
30,30-39,26287.5,"(18455.0, 36306.0]",HS or assoc,Africa,Some college,Black,Mountain,Female,,2018,3353.0,1.0,0.471498555
23,18-29,19277.5,"(18455.0, 36306.0]",College,Africa,Some college,Black,Mountain,Female,,2018,3353.0,1.0,0.471498555
30,30-39,38555.0,"(36306.0, 60354.0]",No degree,Mexico,HS or less,White,Mountain,Female,,2018,3353.0,1.0,0.94299711
29,18-29,14896.25,"(335.999, 18455.0]",HS or assoc,Mexico,HS or less,Other,Mountain,Female,,2018,3353.0,1.0,1.414495664
55,50-59,70100.0,"(60354.0, 180386.0]",HS or assoc,Africa,HS or less,Black,Mountain,Male,,2018,3353.0,2.0,0.471498555
22,18-29,70100.0,"(60354.0, 180386.0]",HS or assoc,Mexico,HS or less,Other,Mountain,Male,,2018,3353.0,2.0,0.471498555
28,18-29,84120.0,"(60354.0, 180386.0]",HS or assoc,Mexico,Some college,White,Mountain,Male,,2018,3353.0,2.0,0.94299711
87,70+,22782.5,"(18455.0, 36306.0]",HS or assoc,Africa,HS or less,Black,Mountain,Female,,2018,3353.0,2.0,0.471498555
33,30-39,98140.0,"(60354.0, 180386.0]",College,Africa,Some college,Black,East North Central,Female,,2018,3354.0,1.0,0.94299711
35,30-39,98140.0,"(60354.0, 180386.0]",HS or assoc,Mexico,HS or less,White,East North Central,Male,,2018,3354.0,1.0,0.94299711
43,40-49,22782.5,"(18455.0, 36306.0]",College,Mexico,Some college,White,Mountain,Female,,2018,3355.0,1.0,0.94299711
58,50-59,70100.0,"(60354.0, 180386.0]",College,Africa,Some college,Black,East South Atlantic,Female,,2018,3356.0,1.0,0.471498555
22,18-29,47317.5,"(36306.0, 60354.0]",HS or assoc,Africa,HS or less,Black,New England,Male,,2018,3357.0,1.0,1.414495664
56,50-59,6309.0,"(335.999, 18455.0]",No degree,Africa,HS or less,Black,Middle Atlantic,Female,,2018,3357.0,2.0,0.471498555
30,30-39,70100.0,"(60354.0, 180386.0]",College,Africa,Some college,Black,Middle Atlantic,Male,,2018,3358.0,2.0,1.414495664
41,40-49,31545.0,"(18455.0, 36306.0]",HS or assoc,Africa,HS or less,Black,Middle Atlantic,Male,,2018,3358.0,2.0,0.471498555
36,30-39,31545.0,"(18455.0, 36306.0]",HS or assoc,Africa,HS or less,Black,Middle Atlantic,Female,,2018,3358.0,2.0,0.471498555
29,18-29,57832.5,"(36306.0, 60354.0]",College,Africa,Some college,Black,South Atlantic,Female,,2018,3360.0,1.0,0.94299711
40,40-49,31545.0,"(18455.0, 36306.0]",College,Africa,Some college,Black,South Atlantic,Male,,2018,3360.0,1.0,0.471498555
64,60-69,26287.5,"(18455.0, 36306.0]",College,Africa,Some college,Black,South Atlantic,Male,,2018,3360.0,1.0,0.94299711
74,70+,57832.5,"(36306.0, 60354.0]",College,Africa,Some college,Black,South Atlantic,Female,,2018,3360.0,1.0,0.471498555
84,70+,31545.0,"(18455.0, 36306.0]",HS or assoc,Africa,HS or less,Black,South Atlantic,Female,,2018,3360.0,2.0,0.94299711
45,40-49,26287.5,"(18455.0, 36306.0]",HS or assoc,Africa,HS or less,Black,South Atlantic,Male,,2018,3360.0,2.0,1.17948398
43,40-49,6309.0,"(335.999, 18455.0]",No degree,Africa,HS or less,Black,South Atlantic,Female,,2018,3360.0,2.0,0.471498555
29,18-29,22782.5,"(18455.0, 36306.0]",College,Africa,Some college,Black,South Atlantic,Female,,2018,3361.0,1.0,0.471498555
49,40-49,7886.25,"(335.999, 18455.0]",College,Africa,Some college,Black,South Atlantic,Male,,2018,3361.0,1.0,0.471498555
82,70+,47317.5,"(36306.0, 60354.0]",HS or assoc,Africa,HS or less,Black,South Atlantic,Male,,2018,3361.0,1.0,0.471498555
,,22782.5,"(18455.0, 36306.0]",HS or assoc,Africa,Some college,Black,South Atlantic,Male,,2018,3361.0,2.0,0.471498555
33,30-39,57832.5,"(36306.0, 60354.0]",College,Africa,Some college,Black,South Atlantic,Male,,2018,3361.0,2.0,0.471498555
38,30-39,26287.5,"(18455.0, 36306.0]",No degree,Mexico,HS or less,Other,South Atlantic,Male,,2018,3362.0,1.0,0.94299711
27,18-29,19277.5,"(18455.0, 36306.0]",HS or assoc,Africa,HS or less,Black,South Atlantic,Female,,2018,3362.0,1.0,0.471498555
46,40-49,11391.25,"(335.999, 18455.0]",No degree,Mexico,HS or less,White,South Atlantic,Female,,2018,3362.0,1.0,1.414495664
23,18-29,13143.75,"(335.999, 18455.0]",HS or assoc,Mexico,Some college,White,South Atlantic,Female,,2018,3362.0,1.0,0.94299711
25,18-29,31545.0,"(18455.0, 36306.0]",HS or assoc,Africa,Some college,Black,South Atlantic,Female,,2018,3362.0,1.0,0.471498555
70,70+,19277.5,"(18455.0, 36306.0]",HS or assoc,Africa,HS or less,Black,South Atlantic,Male,,2018,3362.0,1.0,0.471498555
33,30-39,84120.0,"(60354.0, 180386.0]",No degree,Africa,HS or less,Black,East South Atlantic,Male,,2018,3362.0,2.0,1.885994219
35,30-39,,,No degree,Mexico,HS or less,Other,East South Atlantic,Male,,2018,3362.0,2.0,1.414495664
43,40-49,112160.0,"(60354.0, 180386.0]",College,Africa,Some college,Black,East South Atlantic,Female,,2018,3362.0,2.0,0.94299711
38,30-39,7886.25,"(335.999, 18455.0]",No degree,Africa,HS or less,Black,East South Atlantic,Female,,2018,3363.0,1.0,0.94299711
60,60-69,57832.5,"(36306.0, 60354.0]",College,Africa,Some college,Black,East South Atlantic,Female,,2018,3363.0,1.0,0.94299711
27,18-29,47317.5,"(36306.0, 60354.0]",HS or assoc,Africa,HS or less,Black,East South Atlantic,Female,,2018,3363.0,1.0,1.414495664
51,50-59,38555.0,"(36306.0, 60354.0]",College,Africa,Some college,Black,East South Atlantic,Male,,2018,3363.0,1.0,0.471498555
37,30-39,31545.0,"(18455.0, 36306.0]",College,Africa,Some college,Black,East South Atlantic,Male,,2018,3363.0,1.0,1.17948398
51,50-59,47317.5,"(36306.0, 60354.0]",HS or assoc,Africa,HS or less,Black,East South Atlantic,Female,,2018,3363.0,1.0,0.94299711
41,40-49,38555.0,"(36306.0, 60354.0]",College,Africa,Some college,Black,East South Atlantic,Female,,2018,3363.0,2.0,0.94299711
20,18-29,70100.0,"(60354.0, 180386.0]",HS or assoc,Africa,HS or less,Black,East South Atlantic,Male,,2018,3363.0,2.0,1.885994219
71,70+,26287.5,"(18455.0, 36306.0]",College,Africa,Some college,Black,East South Atlantic,Male,,2018,3363.0,2.0,0.471498555
50,50-59,,,College,Africa,Some college,Black,East South Atlantic,Female,,2018,3364.0,1.0,0.94299711
23,18-29,31545.0,"(18455.0, 36306.0]",HS or assoc,Africa,HS or less,White,South Atlantic,Female,,2018,3364.0,2.0,0.94299711
43,40-49,47317.5,"(36306.0, 60354.0]",HS or assoc,Africa,Some college,Black,South Atlantic,Female,,2018,3364.0,2.0,0.94299711
28,18-29,2453.5,"(335.999, 18455.0]",HS or assoc,Africa,HS or less,Black,East North Central,Male,,2018,3365.0,1.0,0.94299711
57,50-59,31545.0,"(18455.0, 36306.0]",HS or assoc,Africa,HS or less,Black,East North Central,Male,,2018,3365.0,2.0,0.471498555
24,18-29,3855.5,"(335.999, 18455.0]",College,Africa,Some college,Black,East North Central,Male,,2018,3365.0,2.0,0.94299711
27,18-29,31545.0,"(18455.0, 36306.0]",HS or assoc,Mexico,Some college,White,East North Central,Male,,2018,3365.0,2.0,1.414495664
54,50-59,16648.75,"(335.999, 18455.0]",HS or assoc,Africa,HS or less,Black,East North Central,Male,,2018,3366.0,1.0,0.471498555
41,40-49,22782.5,"(18455.0, 36306.0]",College,Africa,Some college,Black,East North Central,Male,,2018,3366.0,1.0,0.471498555
24,18-29,31545.0,"(18455.0, 36306.0]",College,Africa,Some college,White,East North Central,Male,,2018,3366.0,1.0,2.35896796
63,60-69,9638.75,"(335.999, 18455.0]",No degree,Africa,HS or less,Black,East North Central,Male,,2018,3366.0,1.0,1.414495664
27,18-29,22782.5,"(18455.0, 36306.0]",HS or assoc,Africa,HS or less,Black,East North Central,Male,,2018,3366.0,2.0,0.94299711
19,18-29,31545.0,"(18455.0, 36306.0]",HS or assoc,Mexico,HS or less,White,East North Central,Female,,2018,3366.0,2.0,0.94299711
53,50-59,70100.0,"(60354.0, 180386.0]",College,Africa,Some college,Black,West North Central,Male,,2018,3367.0,2.0,2.35896796
55,50-59,47317.5,"(36306.0, 60354.0]",No degree,Mexico,HS or less,White,West North Central,Male,,2018,3367.0,2.0,0.94299711
56,50-59,7886.25,"(335.999, 18455.0]",HS or assoc,Africa,HS or less,Black,West North Central,Male,,2018,3367.0,2.0,0.471498555
49,40-49,38555.0,"(36306.0, 60354.0]",College,Africa,Some college,Black,West South Central,Female,,2018,3368.0,1.0,0.94299711
62,60-69,16648.75,"(335.999, 18455.0]",HS or assoc,Africa,HS or less,Black,West South Central,Female,,2018,3368.0,1.0,0.471498555
68,60-69,31545.0,"(18455.0, 36306.0]",HS or assoc,Africa,HS or less,Black,West South Central,Male,,2018,3368.0,1.0,0.471498555
28,18-29,70100.0,"(60354.0, 180386.0]",HS or assoc,Mexico,HS or less,White,West South Central,Female,,2018,3368.0,2.0,0.94299711
33,30-39,14896.25,"(335.999, 18455.0]",HS or assoc,Mexico,HS or less,Other,West South Central,Female,,2018,3368.0,2.0,0.94299711
34,30-39,47317.5,"(36306.0, 60354.0]",No degree,Mexico,HS or less,White,West South Central,Male,,2018,3368.0,2.0,0.94299711
59,50-59,31545.0,"(18455.0, 36306.0]",HS or assoc,Mexico,HS or less,Other,West South Central,Female,,2018,3368.0,2.0,0.471498555
52,50-59,31545.0,"(18455.0, 36306.0]",HS or assoc,Mexico,HS or less,Other,West South Central,Male,,2018,3368.0,2.0,0.94299711
30,30-39,22782.5,"(18455.0, 36306.0]",No degree,Mexico,HS or less,Other,West South Central,Female,,2018,3368.0,2.0,0.94299711
67,60-69,9638.75,"(335.999, 18455.0]",HS or assoc,Africa,HS or less,Black,West South Central,Female,,2018,3368.0,2.0,0.471498555
18,18-29,38555.0,"(36306.0, 60354.0]",No degree,Mexico,HS or less,White,West South Central,Male,,2018,3368.0,2.0,0.94299711
53,50-59,31545.0,"(18455.0, 36306.0]",HS or assoc,Africa,HS or less,Black,West South Central,Female,,2018,3368.0,2.0,0.471498555
24,18-29,9638.75,"(335.999, 18455.0]",HS or assoc,Africa,HS or less,Black,West South Central,Female,,2018,3368.0,2.0,0.94299711
54,50-59,22782.5,"(18455.0, 36306.0]",HS or assoc,Mexico,HS or less,White,West South Central,Female,,2018,3369.0,1.0,0.94299711
21,18-29,4556.5,"(335.999, 18455.0]",HS or assoc,Mexico,HS or less,Other,West South Central,Male,,2018,3369.0,1.0,0.94299711
34,30-39,57832.5,"(36306.0, 60354.0]",HS or assoc,Mexico,HS or less,Other,West South Central,Male,,2018,3369.0,1.0,0.471498555
53,50-59,84120.0,"(60354.0, 180386.0]",HS or assoc,Mexico,HS or less,Other,West South Central,Female,,2018,3369.0,1.0,0.94299711
43,40-49,1402.0,"(335.999, 18455.0]",No degree,Mexico,HS or less,Other,West South Central,Female,,2018,3369.0,1.0,1.414495664
49,40-49,7886.25,"(335.999, 18455.0]",HS or assoc,Mexico,HS or less,Other,West South Central,Female,,2018,3369.0,1.0,0.471498555
55,50-59,98140.0,"(60354.0, 180386.0]",No degree,Mexico,HS or less,Other,West South Central,Female,,2018,3369.0,1.0,1.414495664
54,50-59,3154.5,"(335.999, 18455.0]",HS or assoc,Africa,HS or less,Black,West South Central,Male,,2018,3369.0,1.0,0.471498555
49,40-49,57832.5,"(36306.0, 60354.0]",No degree,Mexico,HS or less,Other,West South Central,Male,,2018,3369.0,1.0,0.94299711
43,40-49,57832.5,"(36306.0, 60354.0]",No degree,Mexico,HS or less,White,West South Central,Male,,2018,3369.0,1.0,0.94299711
45,40-49,7886.25,"(335.999, 18455.0]",No degree,Mexico,HS or less,Other,West South Central,Female,,2018,3369.0,1.0,2.357492774
33,30-39,47317.5,"(36306.0, 60354.0]",HS or assoc,Africa,HS or less,Black,West South Central,Male,,2018,3369.0,1.0,1.414495664
61,60-69,158201.8412,"(60354.0, 180386.0]",College,Mexico,Some college,White,West South Central,Male,,2018,3369.0,1.0,0.94299711
35,30-39,57832.5,"(36306.0, 60354.0]",College,Mexico,Some college,White,Mountain,Female,,2018,3369.0,2.0,0.94299711
43,40-49,70100.0,"(60354.0, 180386.0]",HS or assoc,Mexico,HS or less,White,Mountain,Male,,2018,3369.0,2.0,0.471498555
24,18-29,47317.5,"(36306.0, 60354.0]",HS or assoc,Mexico,HS or less,White,Mountain,Male,,2018,3369.0,2.0,0.94299711
56,50-59,31545.0,"(18455.0, 36306.0]",No degree,Mexico,HS or less,White,Mountain,Male,,2018,3369.0,2.0,0.94299711
25,18-29,31545.0,"(18455.0, 36306.0]",HS or assoc,Mexico,HS or less,White,Mountain,Female,,2018,3369.0,2.0,0.94299711
38,30-39,,,HS or assoc,Mexico,HS or less,Other,Mountain,Male,,2018,3369.0,2.0,1.17948398
71,70+,38555.0,"(36306.0, 60354.0]",College,Mexico,Some college,Other,Mountain,Female,,2018,3369.0,2.0,0.471498555
30,30-39,,,No degree,Mexico,HS or less,White,Mountain,Female,,2018,3369.0,2.0,0.471498555
,,,,College,Mexico,Some college,Other,Pacific,Male,,2018,3370.0,2.0,0.94299711
42,40-49,57832.5,"(36306.0, 60354.0]",No degree,Mexico,HS or less,Other,Pacific,Female,,2018,3370.0,2.0,0.471498555
30,30-39,31545.0,"(18455.0, 36306.0]",HS or assoc,Mexico,HS or less,Other,Pacific,Male,,2018,3370.0,2.0,0.94299711
32,30-39,47317.5,"(36306.0, 60354.0]",HS or assoc,Mexico,HS or less,White,Pacific,Female,,2018,3370.0,2.0,0.94299711
41,40-49,16648.75,"(335.999, 18455.0]",No degree,Mexico,HS or less,Other,Pacific,Female,,2018,3370.0,2.0,2.35896796
60,60-69,,,College,Mexico,Some college,Other,Pacific,Female,,2018,3370.0,2.0,1.885994219
38,30-39,,,No degree,Mexico,HS or less,White,Pacific,Female,,2018,3370.0,2.0,0.94299711
29,18-29,31545.0,"(18455.0, 36306.0]",College,Mexico,Some college,White,Pacific,Male,,2018,3370.0,2.0,2.35896796
59,50-59,6309.0,"(335.999, 18455.0]",No degree,Mexico,HS or less,Other,Pacific,Male,,2018,3370.0,2.0,0.94299711
42,40-49,19277.5,"(18455.0, 36306.0]",No degree,Mexico,HS or less,Other,Pacific,Female,,2018,3370.0,2.0,0.94299711
56,50-59,1402.0,"(335.999, 18455.0]",HS or assoc,Mexico,HS or less,White,Pacific,Male,,2018,3370.0,2.0,0.471498555
34,30-39,57832.5,"(36306.0, 60354.0]",College,Mexico,Some college,White,Pacific,Male,,2018,3370.0,2.0,0.471498555
32,30-39,31545.0,"(18455.0, 36306.0]",College,Mexico,Some college,White,Pacific,Female,,2018,3370.0,2.0,0.471498555
22,18-29,,,HS or assoc,Africa,HS or less,Black,Pacific,Female,,2018,3370.0,2.0,1.414495664
44,40-49,16648.75,"(335.999, 18455.0]",HS or assoc,Mexico,HS or less,Other,Pacific,Male,,2018,3370.0,2.0,0.471498555
47,40-49,3855.5,"(335.999, 18455.0]",No degree,Mexico,HS or less,Other,Pacific,Male,,2018,3370.0,2.0,1.414495664
43,40-49,26287.5,"(18455.0, 36306.0]",No degree,Mexico,HS or less,White,Pacific,Female,,2018,3371.0,1.0,0.94299711
19,18-29,6309.0,"(335.999, 18455.0]",HS or assoc,Mexico,HS or less,Other,Pacific,Female,,2018,3371.0,1.0,1.885994219
26,18-29,47317.5,"(36306.0, 60354.0]",College,Africa,Some college,Black,Pacific,Female,,2018,3371.0,2.0,0.94299711
80,70+,9638.75,"(335.999, 18455.0]",HS or assoc,Mexico,HS or less,Other,Pacific,Female,,2018,3372.0,1.0,0.471498555
34,30-39,,,HS or assoc,Mexico,HS or less,White,Pacific,Female,,2018,3372.0,1.0,2.35896796
53,50-59,38555.0,"(36306.0, 60354.0]",HS or assoc,Mexico,HS or less,White,Pacific,Female,,2018,3372.0,1.0,0.471498555
37,30-39,2453.5,"(335.999, 18455.0]",HS or assoc,Mexico,HS or less,Other,Mountain,Male,,2018,3372.0,2.0,2.35896796
51,50-59,14896.25,"(335.999, 18455.0]",HS or assoc,Mexico,HS or less,White,Mountain,Female,,2018,3372.0,2.0,0.471498555
60,60-69,13143.75,"(335.999, 18455.0]",HS or assoc,Mexico,HS or less,White,Mountain,Female,,2018,3372.0,2.0,0.94299711
53,50-59,16648.75,"(335.999, 18455.0]",HS or assoc,Mexico,HS or less,White,Mountain,Female,,2018,3372.0,2.0,0.94299711
26,18-29,19277.5,"(18455.0, 36306.0]",HS or assoc,Africa,HS or less,Black,Mountain,Male,,2018,3372.0,2.0,0.94299711
36,30-39,47317.5,"(36306.0, 60354.0]",HS or assoc,Mexico,Some college,Other,West South Central,Male,,2018,3373.0,1.0,0.94299711
33,30-39,158201.8412,"(60354.0, 180386.0]",HS or assoc,Mexico,Some college,White,West South Central,Female,,2018,3373.0,1.0,1.414495664
36,30-39,19277.5,"(18455.0, 36306.0]",College,Mexico,Some college,White,West South Central,Female,,2018,3373.0,2.0,1.885994219
40,40-49,31545.0,"(18455.0, 36306.0]",No degree,Mexico,HS or less,White,West South Central,Male,,2018,3373.0,2.0,0.94299711
